payment_id,invoice_id,payment_date,payment_amount,payment_method,retry_count
P0001644,INV001645,2024-11-28,3100.9,ACH,3
P0001645,INV001646,2024-12-18,3100.9,Wire,3
P0001646,INV001647,2023-06-16,146.3,ACH,1
P0001647,INV001648,2023-07-20,146.3,Card,3
P0001648,INV001649,2023-08-22,119.74,Wire,0
P0001649,INV001650,2023-10-07,123.77,Wire,1
P0001650,INV001651,2023-11-01,124.68,Wire,1
P0001651,INV001652,2023-11-20,146.3,Card,1
P0001652,INV001653,2024-01-05,146.3,Wire,2
P0001653,INV001654,2024-01-02,146.3,ACH,3
P0001654,INV001655,2024-02-10,146.3,Card,0
P0001655,INV001656,2024-03-05,146.3,Card,0
P0001656,INV001657,2024-05-06,116.82,ACH,1
P0001657,INV001658,2024-05-17,114.16,Wire,1
P0001658,INV001659,2024-06-15,62.51,ACH,2
P0001659,INV001660,2024-07-06,135.3,Wire,1
P0001660,INV001661,2024-07-14,49.52,Card,3
P0001661,INV001661,2024-07-24,17.05,Card,3
P0001662,INV001662,2024-08-31,135.3,Wire,2
P0001663,INV001664,2024-11-07,135.3,Wire,1
P0001664,INV001665,2024-11-13,107.12,ACH,2
P0001665,INV001666,2024-12-05,135.3,ACH,2
P0001666,INV001667,2023-09-25,2239.92,ACH,1
P0001667,INV001668,2023-11-04,2806.1,Wire,2
P0001668,INV001669,2023-11-18,2572.23,ACH,0
P0001669,INV001670,2023-12-09,2806.1,ACH,2
P0001670,INV001671,2024-01-25,2806.1,Wire,0
P0001671,INV001672,2024-03-02,2806.1,ACH,2
P0001672,INV001673,2024-03-12,2806.1,Wire,0
P0001673,INV001674,2024-04-10,541.47,ACH,0
P0001674,INV001674,2024-05-05,235.62,Wire,0
P0001675,INV001675,2024-05-11,2806.1,ACH,3
P0001676,INV001677,2024-07-27,2806.1,Card,2
P0001677,INV001678,2024-08-30,2806.1,ACH,3
P0001678,INV001679,2024-09-29,2490.64,Card,0
P0001679,INV001680,2024-10-02,106.7,Card,1
P0001680,INV001681,2024-10-14,33.04,Card,2
P0001681,INV001681,2024-11-06,6.3,Card,3
P0001682,INV001682,2024-11-25,41.32,Card,3
P0001683,INV001682,2024-11-21,22.15,Wire,3
P0001684,INV001683,2025-01-06,55.49,Wire,2
P0001685,INV001683,2025-01-05,15.22,Card,0
P0001686,INV001684,2024-04-11,68.2,Wire,1
P0001687,INV001685,2024-05-11,68.2,ACH,0
P0001688,INV001686,2024-06-15,68.2,ACH,3
P0001689,INV001687,2024-07-22,61.97,Card,2
P0001690,INV001688,2024-07-04,1467.38,Card,3
P0001691,INV001689,2024-08-29,1358.17,Wire,2
P0001692,INV001690,2024-09-22,1403.17,ACH,1
P0001693,INV001692,2024-11-18,1612.6,Card,3
P0001694,INV001693,2024-12-30,1612.6,Card,2
P0001695,INV001694,2024-04-06,104.97,Wire,1
P0001696,INV001695,2024-05-19,101.32,Wire,3
P0001697,INV001696,2024-06-10,127.6,ACH,2
P0001698,INV001697,2024-07-17,111.52,Card,3
P0001699,INV001698,2024-08-27,108.13,Wire,3
P0001700,INV001699,2024-09-01,127.6,Wire,1
P0001701,INV001700,2024-11-03,99.99,Wire,3
P0001702,INV001701,2024-11-20,115.18,ACH,0
P0001703,INV001702,2024-12-10,87.38,Wire,3
P0001704,INV001703,2024-02-09,154.0,Card,2
P0001705,INV001704,2024-03-03,154.0,Wire,0
P0001706,INV001705,2024-03-07,154.0,Card,0
P0001707,INV001706,2024-04-10,154.0,Card,1
P0001708,INV001707,2024-05-02,490.33,Wire,2
P0001709,INV001708,2024-06-08,557.27,Wire,2
P0001710,INV001709,2024-07-08,602.8,Wire,2
P0001711,INV001710,2024-08-09,316.79,ACH,0
P0001712,INV001711,2024-09-05,451.65,Wire,3
P0001713,INV001712,2024-10-01,504.54,ACH,0
P0001714,INV001713,2024-11-05,602.8,Card,1
P0001715,INV001714,2024-11-04,447.73,Card,2
P0001716,INV001715,2024-12-10,602.8,ACH,3
P0001717,INV001716,2023-03-24,55.0,ACH,1
P0001718,INV001717,2023-05-03,55.0,Wire,3
P0001719,INV001718,2023-06-06,52.44,Wire,1
P0001720,INV001719,2023-06-17,55.0,ACH,3
P0001721,INV001720,2023-07-22,35.94,Wire,1
P0001722,INV001721,2023-08-05,50.3,Wire,3
P0001723,INV001722,2023-09-26,55.0,Wire,3
P0001724,INV001723,2023-10-21,55.0,Card,1
P0001725,INV001724,2023-11-25,55.0,ACH,3
P0001726,INV001725,2023-12-25,55.0,Wire,3
P0001727,INV001726,2024-01-02,55.0,Card,3
P0001728,INV001727,2024-02-12,55.0,Card,1
P0001729,INV001728,2024-04-09,55.0,Card,3
P0001730,INV001729,2024-09-04,1225.4,Wire,0
P0001731,INV001730,2024-11-07,1225.4,Card,1
P0001732,INV001731,2024-11-24,1225.4,Wire,2
P0001733,INV001732,2024-12-08,1225.4,Wire,2
P0001734,INV001733,2024-12-23,56.13,Wire,3
P0001735,INV001734,2023-08-24,60.96,Wire,0
P0001736,INV001735,2023-09-10,58.64,ACH,0
P0001737,INV001736,2023-10-10,66.0,Wire,1
P0001738,INV001737,2023-11-25,66.0,Wire,1
P0001739,INV001738,2023-12-02,29.42,ACH,2
P0001740,INV001739,2024-01-19,66.0,ACH,2
P0001741,INV001740,2024-02-16,66.0,ACH,3
P0001742,INV001741,2024-02-01,74.8,ACH,3
P0001743,INV001742,2024-03-22,63.83,Card,0
P0001744,INV001743,2024-04-26,74.8,Card,3
P0001745,INV001744,2024-05-14,74.8,Card,1
P0001746,INV001745,2024-06-03,64.21,Wire,3
P0001747,INV001746,2024-06-07,82.5,Card,0
P0001748,INV001747,2024-07-29,67.47,Wire,2
P0001749,INV001748,2024-09-08,82.5,Card,3
P0001750,INV001749,2024-09-24,64.77,ACH,2
P0001751,INV001750,2024-10-20,60.68,Wire,2
P0001752,INV001751,2024-12-08,74.48,ACH,0
P0001753,INV001752,2024-12-22,59.57,Wire,1
P0001754,INV001753,2023-05-18,293.4,Card,3
P0001755,INV001754,2023-06-30,311.3,Card,1
P0001756,INV001755,2023-08-06,311.3,Wire,1
P0001757,INV001756,2023-08-29,311.3,Card,1
P0001758,INV001757,2023-09-05,311.3,Wire,2
P0001759,INV001758,2023-10-20,39.8,Wire,3
P0001760,INV001758,2023-10-06,12.62,Wire,1
P0001761,INV001759,2023-12-10,311.3,Card,3
P0001762,INV001760,2024-01-01,311.3,Wire,0
P0001763,INV001761,2024-01-24,254.69,Card,0
P0001764,INV001762,2024-02-24,311.3,Wire,0
P0001765,INV001763,2024-03-10,311.3,ACH,1
P0001766,INV001764,2024-04-07,311.3,Card,2
P0001767,INV001765,2024-06-08,311.3,Card,0
P0001768,INV001766,2024-05-23,60.1,Wire,1
P0001769,INV001767,2024-07-06,99.0,Card,2
P0001770,INV001768,2024-08-05,77.78,Card,1
P0001771,INV001769,2024-08-24,80.61,Card,2
P0001772,INV001770,2024-08-27,521.35,Wire,3
P0001773,INV001771,2024-10-04,152.94,Wire,0
P0001774,INV001771,2024-09-04,75.18,Card,3
P0001775,INV001772,2024-10-04,575.3,ACH,2
P0001776,INV001773,2024-12-04,533.51,Wire,0
P0001777,INV001774,2023-01-17,197.06,ACH,2
P0001778,INV001775,2023-03-11,526.9,Card,0
P0001779,INV001776,2023-04-04,526.9,Card,2
P0001780,INV001777,2023-04-24,526.9,Card,2
P0001781,INV001778,2023-05-08,526.9,Wire,3
P0001782,INV001779,2023-06-03,318.85,ACH,1
P0001783,INV001780,2023-07-05,526.9,Wire,2
P0001784,INV001781,2023-08-23,526.9,ACH,2
P0001785,INV001782,2023-10-09,526.9,ACH,0
P0001786,INV001783,2023-10-05,526.9,Card,0
P0001787,INV001784,2023-12-05,526.9,Card,0
P0001788,INV001785,2024-01-01,135.64,Wire,2
P0001789,INV001785,2023-12-05,153.24,Card,3
P0001790,INV001786,2024-01-15,526.9,ACH,2
P0001791,INV001787,2024-04-06,123.95,ACH,0
P0001792,INV001789,2024-05-20,193.7,Wire,1
P0001793,INV001790,2024-06-27,245.3,ACH,3
P0001794,INV001791,2024-07-16,245.3,ACH,2
P0001795,INV001792,2024-09-08,215.61,Wire,2
P0001796,INV001793,2024-10-03,245.3,Card,2
P0001797,INV001794,2024-10-19,245.3,ACH,3
P0001798,INV001795,2024-11-11,160.97,Wire,1
P0001799,INV001796,2024-12-17,245.3,ACH,1
P0001800,INV001797,2024-05-31,418.0,ACH,0
P0001801,INV001798,2024-06-08,270.31,Card,1
P0001802,INV001799,2024-07-27,418.0,Card,1
P0001803,INV001800,2024-08-17,344.46,Card,0
P0001804,INV001801,2023-01-06,110.07,ACH,3
P0001805,INV001802,2023-02-05,75.36,Wire,0
P0001806,INV001803,2023-03-31,96.31,Wire,3
P0001807,INV001804,2023-04-16,86.09,ACH,1
P0001808,INV001806,2023-07-07,122.1,ACH,3
P0001809,INV001807,2023-07-01,50.08,Wire,3
P0001810,INV001807,2023-07-09,12.96,Card,0
P0001811,INV001809,2023-08-28,516.36,Wire,1
P0001812,INV001810,2023-09-04,577.5,Wire,0
P0001813,INV001811,2023-10-07,577.5,Card,1
P0001814,INV001812,2023-10-02,3032.7,Card,3
P0001815,INV001813,2023-11-02,2459.61,Wire,2
P0001816,INV001814,2023-12-24,3032.7,Wire,3
P0001817,INV001815,2024-02-09,2655.75,Card,3
P0001818,INV001816,2024-02-07,105.6,Card,1
P0001819,INV001817,2024-02-01,105.6,Wire,0
P0001820,INV001818,2024-03-16,105.6,ACH,2
P0001821,INV001819,2024-04-21,90.06,ACH,2
P0001822,INV001820,2024-04-23,93.5,Card,0
P0001823,INV001821,2024-05-21,93.5,Wire,2
P0001824,INV001822,2024-06-20,54.09,Wire,2
P0001825,INV001823,2024-07-27,38.16,ACH,0
P0001826,INV001824,2024-08-15,77.85,Card,0
P0001827,INV001825,2024-09-08,17.47,ACH,3
P0001828,INV001825,2024-10-07,4.79,Card,3
P0001829,INV001826,2024-11-06,93.5,Card,2
P0001830,INV001827,2024-12-09,26.09,Wire,0
P0001831,INV001827,2024-11-22,6.77,Card,1
P0001832,INV001828,2024-12-21,93.5,Card,1
P0001833,INV001829,2023-06-07,251.9,ACH,1
P0001834,INV001830,2023-08-03,251.9,ACH,2
P0001835,INV001831,2023-08-18,251.9,Card,3
P0001836,INV001832,2023-09-16,162.91,Wire,2
P0001837,INV001833,2023-10-21,251.9,ACH,0
P0001838,INV001834,2023-11-16,251.9,Card,0
P0001839,INV001835,2023-12-09,251.9,Card,1
P0001840,INV001837,2024-01-15,311.24,ACH,3
P0001841,INV001838,2024-02-22,374.9,ACH,2
P0001842,INV001839,2024-04-05,445.5,Card,3
P0001843,INV001840,2024-05-08,445.5,ACH,2
P0001844,INV001841,2024-06-04,445.5,ACH,3
P0001845,INV001842,2024-07-05,445.5,ACH,1
P0001846,INV001843,2024-08-07,394.16,Card,0
P0001847,INV001844,2024-08-25,445.5,ACH,2
P0001848,INV001845,2024-09-03,390.24,Card,3
P0001849,INV001846,2024-11-09,445.5,Wire,3
P0001850,INV001847,2024-11-23,225.76,ACH,2
P0001851,INV001848,2024-12-06,193.14,Wire,0
P0001852,INV001849,2024-12-23,163.9,ACH,2
P0001853,INV001850,2024-05-05,518.1,ACH,0
P0001854,INV001851,2024-05-28,275.24,Wire,0
P0001855,INV001852,2024-06-04,412.2,Card,3
P0001856,INV001853,2024-07-23,421.7,ACH,1
P0001857,INV001854,2024-07-21,92.86,ACH,3
P0001858,INV001854,2024-07-10,97.5,ACH,0
P0001859,INV001855,2024-08-01,184.36,Wire,2
P0001860,INV001856,2024-09-12,100.48,Card,2
P0001861,INV001856,2024-09-16,42.29,Card,2
P0001862,INV001857,2024-11-04,397.1,Wire,2
P0001863,INV001858,2024-11-12,252.99,Card,2
P0001864,INV001859,2024-12-09,397.1,ACH,1
P0001865,INV001860,2023-06-08,126.54,Wire,1
P0001866,INV001861,2023-07-04,148.5,ACH,0
P0001867,INV001862,2023-08-08,148.5,ACH,3
P0001868,INV001863,2023-08-11,115.67,Card,3
P0001869,INV001864,2024-05-12,2115.22,Card,0
P0001870,INV001865,2024-07-09,2703.8,Wire,3
P0001871,INV001866,2024-08-04,2703.8,Card,2
P0001872,INV001867,2024-08-18,1632.88,Card,3
P0001873,INV001868,2024-09-11,2368.11,Card,3
P0001874,INV001869,2024-10-07,2569.54,Card,3
P0001875,INV001870,2024-11-29,2232.61,ACH,3
P0001876,INV001871,2024-12-19,2703.8,ACH,0
P0001877,INV001872,2023-10-31,540.1,ACH,0
P0001878,INV001873,2023-11-13,540.1,Card,2
P0001879,INV001874,2024-01-09,540.1,ACH,3
P0001880,INV001875,2024-01-23,422.73,ACH,0
P0001881,INV001876,2024-02-10,433.36,ACH,1
P0001882,INV001877,2024-04-03,428.49,Card,2
P0001883,INV001878,2024-04-13,540.1,Card,1
P0001884,INV001879,2024-05-10,540.1,Wire,0
P0001885,INV001880,2024-06-04,149.96,Wire,1
P0001886,INV001880,2024-06-21,37.98,Wire,2
P0001887,INV001881,2024-07-23,540.1,Wire,3
P0001888,INV001882,2024-08-15,540.1,Wire,1
P0001889,INV001883,2024-10-03,375.83,ACH,1
P0001890,INV001884,2024-10-26,425.0,Card,2
P0001891,INV001885,2024-11-15,540.1,ACH,3
P0001892,INV001886,2024-12-21,540.1,Wire,2
P0001893,INV001888,2024-12-24,267.63,Wire,3
P0001894,INV001889,2023-04-05,161.72,Wire,2
P0001895,INV001890,2023-05-09,308.0,Card,0
P0001896,INV001891,2023-06-15,308.0,ACH,3
P0001897,INV001892,2023-08-09,308.0,Card,1
P0001898,INV001894,2023-09-01,284.49,Wire,2
P0001899,INV001895,2023-10-27,308.0,Wire,3
P0001900,INV001896,2023-12-05,308.0,ACH,0
P0001901,INV001897,2023-12-06,91.91,Wire,0
P0001902,INV001897,2023-12-01,33.89,ACH,1
P0001903,INV001898,2024-01-29,308.0,Card,3
P0001904,INV001899,2024-02-09,308.0,ACH,3
P0001905,INV001900,2024-03-21,308.0,ACH,1
P0001906,INV001901,2024-04-28,112.03,Wire,1
P0001907,INV001902,2023-10-04,60.5,Wire,1
P0001908,INV001903,2023-10-10,60.5,Wire,3
P0001909,INV001904,2023-12-10,60.5,ACH,0
P0001910,INV001905,2023-12-25,52.52,Card,1
P0001911,INV001906,2024-01-06,60.5,ACH,2
P0001912,INV001907,2024-03-05,60.5,Card,2
P0001913,INV001908,2024-03-21,60.5,Card,2
P0001914,INV001909,2024-04-03,60.5,Card,3
P0001915,INV001910,2024-06-01,60.5,Wire,3
P0001916,INV001911,2024-07-04,60.5,Card,2
P0001917,INV001912,2024-07-05,50.91,Card,2
P0001918,INV001913,2024-08-11,60.5,ACH,2
P0001919,INV001914,2024-09-15,23.21,ACH,1
P0001920,INV001914,2024-10-05,10.93,Wire,1
P0001921,INV001915,2023-03-23,1755.76,Wire,3
P0001922,INV001916,2023-04-08,1943.28,ACH,0
P0001923,INV001917,2023-05-20,2088.9,ACH,1
P0001924,INV001918,2023-06-29,2088.9,Wire,2
P0001925,INV001919,2023-07-27,1762.32,Wire,0
P0001926,INV001920,2023-08-16,2088.9,Card,1
P0001927,INV001921,2023-09-16,2088.9,Wire,0
P0001928,INV001922,2023-10-05,2088.9,Wire,2
P0001929,INV001923,2023-11-05,2088.9,ACH,2
P0001930,INV001924,2023-12-03,1836.07,Wire,0
P0001931,INV001925,2024-01-24,2088.9,Card,0
P0001932,INV001926,2024-02-12,1614.4,Wire,2
P0001933,INV001927,2024-03-25,2088.9,ACH,3
P0001934,INV001928,2024-05-09,330.92,Wire,1
P0001935,INV001928,2024-04-19,265.27,Card,2
P0001936,INV001929,2024-05-22,2088.9,Card,0
P0001937,INV001930,2024-06-16,2088.9,ACH,0
P0001938,INV001931,2024-07-20,2088.9,Wire,3
P0001939,INV001932,2024-08-29,1343.01,Wire,3
P0001940,INV001933,2024-09-11,1200.9,ACH,1
P0001941,INV001934,2024-10-12,2088.9,Card,1
P0001942,INV001935,2024-12-05,2088.9,Wire,2
P0001943,INV001936,2024-12-30,650.56,Wire,1
P0001944,INV001936,2024-12-10,424.05,Wire,1
P0001945,INV001937,2024-11-03,2526.7,Wire,0
P0001946,INV001938,2024-12-21,2039.7,Card,1
P0001947,INV001939,2024-10-02,92.4,ACH,2
P0001948,INV001941,2024-12-02,92.4,ACH,3
P0001949,INV001942,2023-08-01,490.6,Wire,3
P0001950,INV001943,2023-09-01,490.6,Card,2
P0001951,INV001944,2023-09-07,490.6,Card,0
P0001952,INV001945,2023-11-03,490.6,ACH,1
P0001953,INV001946,2023-11-20,424.11,ACH,3
P0001954,INV001947,2023-12-31,428.73,Wire,3
P0001955,INV001948,2024-02-01,490.6,ACH,0
P0001956,INV001949,2024-02-12,490.6,Card,2
P0001957,INV001950,2024-03-28,293.23,Wire,1
P0001958,INV001951,2024-04-08,490.6,ACH,2
P0001959,INV001952,2024-05-20,429.06,Card,0
P0001960,INV001953,2024-06-09,490.6,ACH,0
P0001961,INV001954,2024-08-05,490.6,Card,3
P0001962,INV001955,2024-05-06,337.18,Wire,1
P0001963,INV001956,2024-05-11,403.7,Wire,0
P0001964,INV001957,2024-06-19,403.7,Card,3
P0001965,INV001958,2024-07-14,60.81,Wire,3
P0001966,INV001958,2024-07-31,59.26,Wire,0
P0001967,INV001959,2024-08-21,403.7,Wire,0
P0001968,INV001960,2024-09-15,403.7,ACH,2
P0001969,INV001961,2024-10-18,344.85,Card,1
P0001970,INV001962,2024-11-30,234.71,Wire,0
P0001971,INV001963,2024-12-19,403.7,ACH,2
P0001972,INV001964,2024-08-30,68.2,ACH,1
P0001973,INV001965,2024-09-04,68.2,ACH,2
P0001974,INV001966,2024-10-29,68.2,Card,0
P0001975,INV001967,2024-12-03,68.2,ACH,3
P0001976,INV001968,2024-12-04,68.2,Wire,0
P0001977,INV001969,2024-02-03,2509.1,Wire,3
P0001978,INV001970,2024-03-08,2221.0,Wire,1
P0001979,INV001971,2024-05-03,1659.14,ACH,0
P0001980,INV001972,2024-05-26,2509.1,Card,2
P0001981,INV001974,2024-08-03,2509.1,Card,1
P0001982,INV001975,2024-08-10,2509.1,Wire,3
P0001983,INV001976,2024-10-05,2241.44,ACH,0
P0001984,INV001977,2024-10-09,2509.1,ACH,1
P0001985,INV001978,2024-11-13,2509.1,Wire,2
P0001986,INV001979,2024-12-17,2320.12,Wire,1
P0001987,INV001980,2024-01-29,190.17,Wire,0
P0001988,INV001981,2024-02-02,207.91,ACH,2
P0001989,INV001982,2024-03-24,243.1,Card,2
P0001990,INV001983,2024-04-08,217.25,ACH,1
P0001991,INV001984,2024-05-26,243.1,ACH,3
P0001992,INV001985,2024-06-17,243.1,Card,1
P0001993,INV001986,2024-08-05,162.82,Wire,0
P0001994,INV001987,2024-08-13,87.21,ACH,3
P0001995,INV001988,2024-10-06,243.1,Card,2
P0001996,INV001989,2024-11-06,201.31,Card,1
P0001997,INV001990,2024-11-09,193.83,Card,2
P0001998,INV001991,2024-12-29,243.1,Card,3
P0001999,INV001992,2023-07-04,127.6,ACH,1
P0002000,INV001993,2023-07-18,127.6,Card,1
P0002001,INV001994,2023-09-01,127.6,Card,1
P0002002,INV001995,2023-10-10,127.6,ACH,3
P0002003,INV001996,2023-10-12,114.32,ACH,0
P0002004,INV001997,2023-12-10,127.6,ACH,0
P0002005,INV001998,2024-01-07,120.81,Card,3
P0002006,INV001999,2024-02-07,57.06,ACH,2
P0002007,INV001999,2024-01-17,18.49,ACH,1
P0002008,INV002000,2024-02-06,127.6,Wire,0
P0002009,INV002001,2024-04-09,45.02,Wire,0
P0002010,INV002001,2024-04-08,16.01,ACH,3
P0002011,INV002002,2024-04-08,108.69,Card,2
P0002012,INV002003,2024-06-08,127.6,ACH,0
P0002013,INV002004,2024-06-07,73.4,Wire,3
P0002014,INV002005,2024-06-29,1107.58,Wire,1
P0002015,INV002006,2024-07-19,481.95,Card,0
P0002016,INV002006,2024-07-13,319.03,ACH,0
P0002017,INV002007,2024-09-04,1428.9,Wire,2
P0002018,INV002008,2024-09-23,634.46,Card,1
P0002019,INV002008,2024-09-17,269.64,Card,3
P0002020,INV002009,2024-10-06,1428.9,ACH,1
P0002021,INV002010,2024-11-12,1106.23,Card,0
P0002022,INV002011,2024-12-02,1428.9,Wire,1
P0002023,INV002012,2023-03-17,99.04,Card,3
P0002024,INV002014,2023-06-08,92.29,ACH,3
P0002025,INV002015,2023-07-03,20.61,ACH,0
P0002026,INV002015,2023-06-19,3.78,Card,0
P0002027,INV002016,2023-07-11,96.58,ACH,3
P0002028,INV002017,2023-08-04,112.2,Card,2
P0002029,INV002018,2023-09-28,112.2,ACH,3
P0002030,INV002019,2023-09-02,160.6,Wire,0
P0002031,INV002020,2023-10-16,160.6,Wire,1
P0002032,INV002021,2023-11-29,121.88,ACH,1
P0002033,INV002022,2023-12-05,160.6,ACH,0
P0002034,INV002023,2024-02-02,160.6,Card,0
P0002035,INV002024,2024-03-03,51.21,Wire,1
P0002036,INV002024,2024-02-17,23.26,Card,0
P0002037,INV002025,2024-03-12,126.93,Card,1
P0002038,INV002026,2024-10-24,118.8,ACH,2
P0002039,INV002027,2024-11-03,118.8,ACH,2
P0002040,INV002028,2024-12-27,101.91,Card,2
P0002041,INV002029,2024-10-02,39.9,ACH,2
P0002042,INV002030,2024-11-29,129.8,ACH,1
P0002043,INV002031,2024-12-14,123.41,Wire,3
P0002044,INV002032,2024-04-22,1115.4,Card,0
P0002045,INV002033,2024-05-07,1115.4,Wire,3
P0002046,INV002034,2024-06-23,1115.4,ACH,0
P0002047,INV002035,2024-08-04,1115.4,ACH,3
P0002048,INV002036,2024-09-08,1064.67,Card,2
P0002049,INV002037,2024-09-19,1004.29,Card,0
P0002050,INV002038,2024-10-18,1115.4,Card,1
P0002051,INV002039,2024-11-02,1115.4,Card,3
P0002052,INV002040,2025-01-01,883.05,Card,3
P0002053,INV002041,2023-09-26,194.95,Card,3
P0002054,INV002042,2023-10-19,250.8,Card,1
P0002055,INV002043,2023-11-28,250.8,Card,1
P0002056,INV002044,2023-12-29,231.81,Card,1
P0002057,INV002046,2024-03-07,250.8,Card,2
P0002058,INV002047,2024-04-03,250.8,ACH,1
P0002059,INV002048,2023-09-17,1979.26,ACH,3
P0002060,INV002049,2023-11-06,1668.15,Card,3
P0002061,INV002050,2023-11-16,1732.1,Wire,2
P0002062,INV002051,2023-12-02,2636.7,ACH,1
P0002063,INV002052,2024-01-09,2455.04,Card,3
P0002064,INV002053,2024-03-03,2636.7,Card,2
P0002065,INV002054,2024-03-17,2253.58,Card,0
P0002066,INV002055,2024-06-23,80.09,Card,1
P0002067,INV002056,2024-07-25,84.7,Card,1
P0002068,INV002057,2024-08-22,66.4,Wire,3
P0002069,INV002058,2024-09-06,84.7,ACH,0
P0002070,INV002059,2024-10-11,19.47,Card,0
P0002071,INV002059,2024-10-05,4.7,Card,1
P0002072,INV002060,2024-11-02,84.7,ACH,1
P0002073,INV002061,2024-12-27,84.7,Wire,1
P0002074,INV002062,2024-10-11,107.8,Wire,1
P0002075,INV002063,2024-11-29,107.8,Card,3
P0002076,INV002064,2025-01-09,92.47,ACH,3
P0002077,INV002065,2024-10-28,161.7,Wire,3
P0002078,INV002066,2024-11-22,56.63,ACH,0
P0002079,INV002067,2024-12-04,161.7,Wire,1
P0002080,INV002068,2024-08-04,62.14,ACH,3
P0002081,INV002069,2024-08-04,78.1,Card,2
P0002082,INV002070,2024-09-05,53.48,ACH,2
P0002083,INV002071,2024-10-19,19.81,Wire,1
P0002084,INV002071,2024-10-14,12.61,Wire,2
P0002085,INV002072,2024-05-10,154.0,Wire,3
P0002086,INV002073,2024-05-15,154.0,Card,1
P0002087,INV002074,2024-06-05,123.57,Wire,1
P0002088,INV002075,2024-07-11,38.81,Wire,0
P0002089,INV002075,2024-08-05,34.7,Wire,2
P0002090,INV002076,2024-08-19,126.02,Wire,3
P0002091,INV002077,2024-09-17,154.0,Card,1
P0002092,INV002078,2024-10-06,154.0,ACH,0
P0002093,INV002079,2024-11-26,154.0,ACH,0
P0002094,INV002080,2024-12-09,154.0,ACH,3
P0002095,INV002081,2023-03-14,622.6,ACH,2
P0002096,INV002082,2023-04-18,622.6,ACH,3
P0002097,INV002083,2023-06-01,622.6,ACH,0
P0002098,INV002084,2023-06-04,556.96,ACH,2
P0002099,INV002085,2023-07-04,622.6,Card,3
P0002100,INV002086,2023-08-17,622.6,Wire,2
P0002101,INV002087,2023-09-07,622.6,Wire,2
P0002102,INV002088,2023-09-27,188.34,Wire,1
P0002103,INV002089,2023-11-05,75.96,Card,1
P0002104,INV002089,2023-10-24,61.02,Wire,1
P0002105,INV002090,2023-12-04,366.3,ACH,0
P0002106,INV002091,2023-12-23,144.57,Card,0
P0002107,INV002092,2024-01-03,298.75,Card,0
P0002108,INV002093,2024-02-14,335.59,ACH,2
P0002109,INV002094,2024-03-20,366.3,Card,3
P0002110,INV002095,2024-04-12,366.3,Wire,3
P0002111,INV002096,2024-05-31,293.1,Card,2
P0002112,INV002097,2024-06-02,291.51,ACH,0
P0002113,INV002098,2024-07-26,366.3,Wire,3
P0002114,INV002099,2024-08-20,366.3,Card,2
P0002115,INV002100,2024-09-26,366.3,Wire,3
P0002116,INV002101,2023-04-12,122.31,Wire,2
P0002117,INV002103,2023-06-26,100.21,ACH,1
P0002118,INV002104,2023-08-07,130.9,ACH,3
P0002119,INV002105,2023-08-23,130.9,ACH,0
P0002120,INV002106,2023-09-04,101.41,Card,1
P0002121,INV002107,2023-10-04,130.9,Wire,0
P0002122,INV002108,2024-10-19,120.18,ACH,2
P0002123,INV002109,2024-11-24,128.7,Wire,0
P0002124,INV002111,2024-03-08,103.17,ACH,1
P0002125,INV002112,2024-04-30,65.34,ACH,1
P0002126,INV002113,2024-05-22,98.85,Card,1
P0002127,INV002114,2024-06-16,111.72,Card,2
P0002128,INV002115,2024-07-13,118.8,Card,3
P0002129,INV002116,2024-08-30,105.97,Card,2
P0002130,INV002117,2024-09-25,118.8,Card,2
P0002131,INV002118,2024-10-08,37.97,Wire,2
P0002132,INV002119,2024-12-01,118.8,Wire,1
P0002133,INV002120,2024-12-21,96.46,Wire,2
P0002134,INV002121,2023-01-29,161.7,Card,2
P0002135,INV002122,2023-02-13,133.35,Card,2
P0002136,INV002123,2023-03-01,161.7,ACH,1
P0002137,INV002124,2023-04-25,126.68,ACH,0
P0002138,INV002125,2023-05-10,161.7,Wire,1
P0002139,INV002126,2023-06-11,134.37,Wire,3
P0002140,INV002127,2023-07-25,131.93,ACH,3
P0002141,INV002128,2023-07-16,94.55,ACH,1
P0002142,INV002129,2023-08-11,103.4,Card,3
P0002143,INV002130,2023-09-07,103.4,Card,0
P0002144,INV002131,2023-10-20,103.4,Wire,3
P0002145,INV002132,2023-11-17,103.4,Card,1
P0002146,INV002133,2024-01-06,69.13,Wire,2
P0002147,INV002134,2024-02-04,103.4,Card,3
P0002148,INV002137,2024-03-01,55.0,ACH,2
P0002149,INV002138,2024-04-08,39.69,Wire,0
P0002150,INV002139,2023-03-25,320.6,Card,3
P0002151,INV002140,2023-04-23,535.7,ACH,2
P0002152,INV002141,2023-05-21,535.7,Wire,2
P0002153,INV002142,2023-06-15,535.7,Card,3
P0002154,INV002144,2024-06-03,108.9,Card,0
P0002155,INV002145,2024-06-03,108.9,Card,3
P0002156,INV002146,2024-07-05,108.9,Wire,0
P0002157,INV002147,2024-08-25,85.54,Card,1
P0002158,INV002148,2024-09-28,108.9,Wire,0
P0002159,INV002149,2024-11-05,108.9,Wire,1
P0002160,INV002150,2024-11-27,108.9,ACH,0
P0002161,INV002151,2024-12-17,88.8,Card,3
P0002162,INV002152,2023-01-22,67.05,Wire,1
P0002163,INV002153,2023-03-09,70.4,Wire,1
