usage_id,customer_id,subscription_id,date,feature_used,billable_units,billable_value
U0003069,C0060,S00081,2024-08-10,core_api,206,2.06
U0003070,C0060,S00081,2024-08-22,core_api,188,1.88
U0003071,C0060,S00081,2024-09-01,core_api,213,2.13
U0003072,C0060,S00081,2024-03-02,core_api,222,2.22
U0003073,C0060,S00081,2023-11-27,core_api,198,1.98
U0003074,C0060,S00081,2024-05-29,core_api,198,1.98
U0003075,C0060,S00081,2024-08-04,core_api,190,1.9
U0003076,C0060,S00081,2023-09-09,core_api,214,2.14
U0003077,C0060,S00081,2024-12-15,core_api,214,2.14
U0003078,C0060,S00081,2024-11-30,core_api,208,2.08
U0003079,C0060,S00081,2024-09-29,core_api,173,1.73
U0003080,C0060,S00081,2024-01-23,core_api,192,1.92
U0003081,C0060,S00081,2024-06-12,core_api,210,2.1
U0003082,C0060,S00081,2023-11-19,core_api,211,2.11
U0003083,C0060,S00081,2024-06-10,core_api,190,1.9
U0003084,C0060,S00081,2024-12-28,core_api,204,2.04
U0003085,C0060,S00081,2023-10-13,core_api,197,1.97
U0003086,C0060,S00081,2023-12-28,core_api,200,2.0
U0003087,C0060,S00081,2024-03-06,core_api,193,1.93
U0003088,C0060,S00081,2024-02-13,core_api,209,2.09
U0003089,C0060,S00081,2024-01-13,core_api,191,1.91
U0003090,C0060,S00081,2024-12-12,core_api,185,1.85
U0003091,C0060,S00081,2024-04-11,core_api,197,1.97
U0003092,C0060,S00081,2023-10-11,core_api,201,2.01
U0003093,C0060,S00081,2024-08-07,core_api,219,2.19
U0003094,C0060,S00081,2024-03-29,core_api,202,2.02
U0003095,C0060,S00081,2023-12-10,core_api,191,1.91
U0003096,C0061,S00082,2023-11-04,core_api,53,0.53
U0003097,C0061,S00082,2024-02-26,core_api,44,0.44
U0003098,C0061,S00082,2023-11-24,core_api,55,0.55
U0003099,C0061,S00082,2023-12-18,core_api,47,0.47
U0003100,C0061,S00082,2023-11-08,core_api,45,0.45
U0003101,C0061,S00082,2023-10-16,core_api,49,0.49
U0003102,C0061,S00082,2024-03-20,core_api,63,0.63
U0003103,C0061,S00082,2024-03-13,core_api,53,0.53
U0003104,C0061,S00082,2024-04-02,core_api,45,0.45
U0003105,C0061,S00082,2023-11-16,core_api,49,0.49
U0003106,C0061,S00082,2023-11-28,core_api,45,0.45
U0003107,C0061,S00082,2024-02-06,core_api,44,0.44
U0003108,C0061,S00082,2024-03-25,core_api,54,0.54
U0003109,C0061,S00082,2024-04-04,core_api,41,0.41
U0003110,C0061,S00082,2024-01-09,core_api,47,0.47
U0003111,C0061,S00082,2023-12-03,core_api,48,0.48
U0003112,C0061,S00082,2023-12-02,core_api,48,0.48
U0003113,C0061,S00082,2023-12-29,core_api,48,0.48
U0003114,C0061,S00082,2023-10-26,core_api,53,0.53
U0003115,C0061,S00082,2024-01-21,core_api,47,0.47
U0003116,C0061,S00083,2024-05-03,core_api,49,0.49
U0003117,C0061,S00083,2024-06-29,core_api,37,0.37
U0003118,C0061,S00083,2024-05-05,core_api,50,0.5
U0003119,C0061,S00083,2024-07-09,core_api,37,0.37
U0003120,C0061,S00083,2024-04-20,core_api,47,0.47
U0003121,C0061,S00083,2024-06-23,core_api,50,0.5
U0003122,C0061,S00083,2024-05-20,core_api,53,0.53
U0003123,C0061,S00083,2024-05-18,core_api,60,0.6
U0003124,C0061,S00083,2024-04-19,core_api,51,0.51
U0003125,C0061,S00083,2024-06-30,core_api,51,0.51
U0003126,C0061,S00083,2024-05-01,core_api,58,0.58
U0003127,C0061,S00083,2024-06-21,core_api,55,0.55
U0003128,C0061,S00083,2024-07-10,core_api,46,0.46
U0003129,C0061,S00083,2024-06-24,core_api,54,0.54
U0003130,C0061,S00083,2024-07-11,core_api,43,0.43
U0003131,C0061,S00083,2024-06-01,core_api,46,0.46
U0003132,C0061,S00083,2024-06-11,core_api,56,0.56
U0003133,C0061,S00083,2024-07-04,core_api,49,0.49
U0003134,C0061,S00083,2024-04-22,core_api,63,0.63
U0003135,C0061,S00083,2024-05-06,core_api,35,0.35
U0003136,C0061,S00083,2024-05-17,core_api,56,0.56
U0003137,C0061,S00083,2024-06-25,core_api,41,0.41
U0003138,C0062,S00084,2023-10-10,core_api,56,0.56
U0003139,C0062,S00084,2023-09-19,core_api,58,0.58
U0003140,C0062,S00084,2023-07-31,core_api,58,0.58
U0003141,C0062,S00084,2023-08-25,core_api,52,0.52
U0003142,C0062,S00084,2023-08-11,core_api,49,0.49
U0003143,C0062,S00084,2023-09-21,core_api,57,0.57
U0003144,C0062,S00084,2023-08-26,core_api,49,0.49
U0003145,C0062,S00084,2023-07-23,core_api,46,0.46
U0003146,C0062,S00084,2023-09-16,core_api,53,0.53
U0003147,C0062,S00084,2023-08-09,core_api,40,0.4
U0003148,C0062,S00084,2023-10-13,core_api,53,0.53
U0003149,C0062,S00084,2023-08-01,core_api,45,0.45
U0003150,C0062,S00084,2023-08-04,core_api,54,0.54
U0003151,C0062,S00084,2023-07-25,core_api,37,0.37
U0003152,C0062,S00084,2023-09-27,core_api,49,0.49
U0003153,C0062,S00084,2023-09-13,core_api,46,0.46
U0003154,C0062,S00084,2023-08-06,core_api,55,0.55
U0003155,C0062,S00084,2023-08-19,core_api,54,0.54
U0003156,C0062,S00084,2023-10-11,core_api,46,0.46
U0003157,C0062,S00084,2023-10-08,core_api,41,0.41
U0003158,C0062,S00085,2023-12-26,core_api,44,0.44
U0003159,C0062,S00085,2023-11-03,core_api,48,0.48
U0003160,C0062,S00085,2023-10-20,core_api,59,0.59
U0003161,C0062,S00085,2023-12-03,core_api,63,0.63
U0003162,C0062,S00085,2023-12-15,core_api,45,0.45
U0003163,C0062,S00085,2023-12-23,core_api,58,0.58
U0003164,C0062,S00085,2023-10-19,core_api,55,0.55
U0003165,C0062,S00085,2024-01-02,core_api,53,0.53
U0003166,C0062,S00085,2023-10-25,core_api,46,0.46
U0003167,C0062,S00085,2023-11-23,core_api,56,0.56
U0003168,C0062,S00085,2024-01-17,core_api,54,0.54
U0003169,C0062,S00085,2023-12-04,core_api,54,0.54
U0003170,C0062,S00085,2023-12-19,core_api,44,0.44
U0003171,C0062,S00085,2023-11-28,core_api,62,0.62
U0003172,C0062,S00085,2023-12-13,core_api,48,0.48
U0003173,C0062,S00085,2023-10-23,core_api,49,0.49
U0003174,C0062,S00085,2023-12-17,core_api,45,0.45
U0003175,C0062,S00085,2023-12-18,core_api,69,0.69
U0003176,C0062,S00085,2023-11-04,core_api,60,0.6
U0003177,C0062,S00085,2024-01-14,core_api,49,0.49
U0003178,C0062,S00085,2024-01-05,core_api,48,0.48
U0003179,C0062,S00085,2024-01-01,core_api,51,0.51
U0003180,C0062,S00085,2023-12-07,core_api,55,0.55
U0003181,C0062,S00085,2023-12-16,core_api,42,0.42
U0003182,C0062,S00085,2023-10-22,core_api,53,0.53
U0003183,C0062,S00085,2023-11-15,core_api,51,0.51
U0003184,C0062,S00085,2023-12-20,core_api,59,0.59
U0003185,C0062,S00085,2024-01-19,core_api,58,0.58
U0003186,C0062,S00085,2024-01-07,core_api,47,0.47
U0003187,C0062,S00085,2023-12-27,core_api,63,0.63
U0003188,C0062,S00085,2024-01-16,core_api,57,0.57
U0003189,C0062,S00085,2023-11-14,core_api,43,0.43
U0003190,C0062,S00085,2023-12-10,core_api,46,0.46
U0003191,C0062,S00085,2024-01-15,core_api,67,0.67
U0003192,C0062,S00085,2024-01-09,core_api,52,0.52
U0003193,C0062,S00085,2023-10-28,core_api,54,0.54
U0003194,C0062,S00085,2023-11-20,core_api,51,0.51
U0003195,C0062,S00085,2024-01-08,core_api,39,0.39
U0003196,C0062,S00085,2023-11-13,core_api,46,0.46
U0003197,C0062,S00085,2023-12-12,core_api,45,0.45
U0003198,C0062,S00085,2023-11-08,core_api,53,0.53
U0003199,C0062,S00085,2023-11-02,core_api,39,0.39
U0003200,C0062,S00085,2023-11-01,core_api,56,0.56
U0003201,C0062,S00085,2023-11-29,core_api,44,0.44
U0003202,C0062,S00085,2023-12-28,core_api,57,0.57
U0003203,C0062,S00085,2023-10-31,core_api,53,0.53
U0003204,C0062,S00085,2023-11-11,core_api,54,0.54
U0003205,C0062,S00085,2023-11-18,core_api,47,0.47
U0003206,C0062,S00085,2024-01-12,core_api,51,0.51
U0003207,C0062,S00085,2023-11-07,core_api,43,0.43
U0003208,C0062,S00085,2023-12-08,core_api,51,0.51
U0003209,C0062,S00085,2023-10-30,core_api,49,0.49
U0003210,C0062,S00086,2024-07-19,core_api,50,0.5
U0003211,C0062,S00086,2024-06-01,core_api,45,0.45
U0003212,C0062,S00086,2024-02-08,core_api,53,0.53
U0003213,C0062,S00086,2024-06-12,core_api,53,0.53
U0003214,C0062,S00086,2024-05-23,core_api,61,0.61
U0003215,C0062,S00086,2024-07-16,core_api,50,0.5
U0003216,C0062,S00086,2024-03-15,core_api,42,0.42
U0003217,C0062,S00086,2024-03-27,core_api,51,0.51
U0003218,C0062,S00086,2024-05-12,core_api,49,0.49
U0003219,C0062,S00086,2024-05-25,core_api,55,0.55
U0003220,C0062,S00086,2024-02-03,core_api,44,0.44
U0003221,C0062,S00086,2024-02-23,core_api,61,0.61
U0003222,C0062,S00086,2024-04-09,core_api,51,0.51
U0003223,C0062,S00086,2024-06-17,core_api,59,0.59
U0003224,C0062,S00086,2024-03-06,core_api,47,0.47
U0003225,C0062,S00086,2024-03-23,core_api,55,0.55
U0003226,C0062,S00086,2024-03-05,core_api,47,0.47
U0003227,C0062,S00086,2024-06-20,core_api,51,0.51
U0003228,C0062,S00086,2024-03-12,core_api,60,0.6
U0003229,C0062,S00086,2024-03-13,core_api,54,0.54
U0003230,C0062,S00086,2024-06-10,core_api,45,0.45
U0003231,C0062,S00086,2024-07-13,core_api,42,0.42
U0003232,C0062,S00086,2024-07-15,core_api,60,0.6
U0003233,C0062,S00086,2024-07-05,core_api,48,0.48
U0003234,C0062,S00086,2024-04-08,core_api,38,0.38
U0003235,C0062,S00086,2024-07-04,core_api,56,0.56
U0003236,C0062,S00086,2024-06-23,core_api,67,0.67
U0003237,C0062,S00086,2024-05-31,core_api,36,0.36
U0003238,C0062,S00086,2024-03-25,core_api,53,0.53
U0003239,C0062,S00086,2024-03-31,core_api,54,0.54
U0003240,C0062,S00086,2024-07-07,core_api,56,0.56
U0003241,C0062,S00086,2024-03-03,core_api,47,0.47
U0003242,C0062,S00086,2024-05-16,core_api,55,0.55
U0003243,C0062,S00086,2024-02-01,core_api,51,0.51
U0003244,C0062,S00086,2024-06-21,core_api,52,0.52
U0003245,C0062,S00086,2024-05-08,core_api,56,0.56
U0003246,C0063,S00087,2024-12-22,core_api,827,8.27
U0003247,C0063,S00087,2024-11-20,core_api,837,8.37
U0003248,C0063,S00087,2024-12-18,core_api,810,8.1
U0003249,C0063,S00087,2024-09-18,core_api,792,7.92
U0003250,C0063,S00087,2024-11-16,core_api,835,8.35
U0003251,C0063,S00087,2024-10-26,core_api,804,8.04
U0003252,C0063,S00087,2024-10-25,core_api,763,7.63
U0003253,C0063,S00087,2024-09-14,core_api,768,7.68
U0003254,C0063,S00087,2024-11-23,core_api,766,7.66
U0003255,C0063,S00087,2024-11-25,core_api,777,7.77
U0003256,C0063,S00087,2024-09-08,core_api,813,8.13
U0003257,C0063,S00087,2024-12-02,core_api,771,7.71
U0003258,C0063,S00087,2024-09-17,core_api,806,8.06
U0003259,C0063,S00087,2024-09-21,core_api,821,8.21
U0003260,C0063,S00087,2024-11-06,core_api,791,7.91
U0003261,C0063,S00087,2024-10-12,core_api,789,7.89
U0003262,C0063,S00087,2024-10-20,core_api,761,7.61
U0003263,C0063,S00087,2024-10-13,core_api,808,8.08
U0003264,C0063,S00087,2024-10-01,core_api,812,8.12
U0003265,C0063,S00087,2024-11-12,core_api,816,8.16
U0003266,C0063,S00087,2024-11-17,core_api,842,8.42
U0003267,C0063,S00087,2024-08-30,core_api,828,8.28
U0003268,C0063,S00087,2024-11-02,core_api,811,8.11
U0003269,C0063,S00087,2024-12-29,core_api,834,8.34
U0003270,C0063,S00087,2024-11-19,core_api,796,7.96
U0003271,C0063,S00087,2024-10-07,core_api,769,7.69
U0003272,C0063,S00087,2024-10-11,core_api,762,7.62
U0003273,C0063,S00087,2024-11-22,core_api,799,7.99
U0003274,C0063,S00087,2024-11-30,core_api,793,7.93
U0003275,C0063,S00087,2024-09-23,core_api,795,7.95
U0003276,C0063,S00087,2024-08-29,core_api,760,7.6
U0003277,C0063,S00087,2024-11-03,core_api,813,8.13
U0003278,C0063,S00087,2024-09-22,core_api,808,8.08
U0003279,C0064,S00088,2024-02-24,core_api,880,8.8
U0003280,C0064,S00088,2024-01-03,core_api,845,8.45
U0003281,C0064,S00088,2024-03-12,core_api,814,8.14
U0003282,C0064,S00088,2023-12-30,core_api,779,7.79
U0003283,C0064,S00088,2024-01-10,core_api,791,7.91
U0003284,C0064,S00088,2023-12-28,core_api,803,8.03
U0003285,C0064,S00088,2023-12-24,core_api,844,8.44
U0003286,C0064,S00088,2024-01-31,core_api,787,7.87
U0003287,C0064,S00088,2023-12-23,core_api,845,8.45
U0003288,C0064,S00088,2023-10-13,core_api,820,8.2
U0003289,C0064,S00088,2023-10-03,core_api,775,7.75
U0003290,C0064,S00088,2023-12-22,core_api,818,8.18
U0003291,C0064,S00088,2024-03-01,core_api,839,8.39
U0003292,C0064,S00088,2024-03-06,core_api,807,8.07
U0003293,C0064,S00088,2023-10-26,core_api,764,7.64
U0003294,C0064,S00088,2023-11-02,core_api,767,7.67
U0003295,C0064,S00088,2023-11-22,core_api,780,7.8
U0003296,C0064,S00088,2023-12-21,core_api,768,7.68
U0003297,C0064,S00088,2024-01-21,core_api,798,7.98
U0003298,C0064,S00088,2023-12-29,core_api,813,8.13
U0003299,C0064,S00088,2024-02-27,core_api,800,8.0
U0003300,C0064,S00089,2024-08-11,core_api,767,7.67
U0003301,C0064,S00089,2024-08-22,core_api,831,8.31
U0003302,C0064,S00089,2024-08-13,core_api,828,8.28
U0003303,C0064,S00089,2024-08-14,core_api,797,7.97
U0003304,C0064,S00089,2024-07-22,core_api,780,7.8
U0003305,C0064,S00089,2024-10-19,core_api,792,7.92
U0003306,C0064,S00089,2024-03-29,core_api,796,7.96
U0003307,C0064,S00089,2024-06-21,core_api,779,7.79
U0003308,C0064,S00089,2024-11-24,core_api,777,7.77
U0003309,C0064,S00089,2024-11-27,core_api,723,7.23
U0003310,C0064,S00089,2024-10-22,core_api,777,7.77
U0003311,C0064,S00089,2024-07-19,core_api,821,8.21
U0003312,C0064,S00089,2024-11-18,core_api,805,8.05
U0003313,C0064,S00089,2024-12-17,core_api,801,8.01
U0003314,C0064,S00089,2024-07-07,core_api,796,7.96
U0003315,C0064,S00089,2024-03-25,core_api,777,7.77
U0003316,C0064,S00089,2024-03-31,core_api,815,8.15
U0003317,C0064,S00089,2024-07-23,core_api,809,8.09
U0003318,C0064,S00089,2024-09-16,core_api,786,7.86
U0003319,C0064,S00089,2024-11-28,core_api,802,8.02
U0003320,C0064,S00089,2024-12-05,core_api,807,8.07
U0003321,C0064,S00089,2024-05-10,core_api,822,8.22
U0003322,C0064,S00089,2024-10-30,core_api,794,7.94
U0003323,C0064,S00089,2024-12-07,core_api,803,8.03
U0003324,C0064,S00089,2024-07-27,core_api,798,7.98
U0003325,C0064,S00089,2024-04-30,core_api,858,8.58
U0003326,C0064,S00089,2024-07-29,core_api,764,7.64
U0003327,C0064,S00089,2024-03-24,core_api,774,7.74
U0003328,C0064,S00089,2024-12-31,core_api,773,7.73
U0003329,C0064,S00089,2024-09-06,core_api,816,8.16
U0003330,C0064,S00089,2024-09-01,core_api,739,7.39
U0003331,C0064,S00089,2024-07-30,core_api,826,8.26
U0003332,C0064,S00089,2024-03-19,core_api,818,8.18
U0003333,C0064,S00089,2024-12-08,core_api,807,8.07
U0003334,C0064,S00089,2024-06-20,core_api,777,7.77
U0003335,C0065,S00090,2023-09-24,core_api,58,0.58
U0003336,C0065,S00090,2023-08-08,core_api,37,0.37
U0003337,C0065,S00090,2023-08-20,core_api,42,0.42
U0003338,C0065,S00090,2023-10-15,core_api,42,0.42
U0003339,C0065,S00090,2023-08-28,core_api,66,0.66
U0003340,C0065,S00090,2023-09-19,core_api,55,0.55
U0003341,C0065,S00090,2023-09-27,core_api,45,0.45
U0003342,C0065,S00090,2023-10-14,core_api,48,0.48
U0003343,C0065,S00090,2023-10-21,core_api,41,0.41
U0003344,C0065,S00090,2023-10-25,core_api,50,0.5
U0003345,C0065,S00090,2023-10-10,core_api,37,0.37
U0003346,C0065,S00090,2023-09-13,core_api,49,0.49
U0003347,C0065,S00090,2023-09-22,core_api,51,0.51
U0003348,C0065,S00090,2023-08-10,core_api,49,0.49
U0003349,C0065,S00090,2023-09-14,core_api,43,0.43
U0003350,C0065,S00090,2023-08-26,core_api,52,0.52
U0003351,C0065,S00090,2023-09-12,core_api,52,0.52
U0003352,C0065,S00090,2023-08-31,core_api,59,0.59
U0003353,C0065,S00090,2023-10-06,core_api,55,0.55
U0003354,C0065,S00090,2023-09-25,core_api,42,0.42
U0003355,C0065,S00090,2023-09-28,core_api,55,0.55
U0003356,C0065,S00090,2023-10-19,core_api,41,0.41
U0003357,C0065,S00090,2023-10-24,core_api,40,0.4
U0003358,C0065,S00090,2023-07-31,core_api,39,0.39
U0003359,C0065,S00090,2023-08-15,core_api,53,0.53
U0003360,C0065,S00090,2023-08-03,core_api,68,0.68
U0003361,C0065,S00090,2023-08-12,core_api,48,0.48
U0003362,C0065,S00090,2023-10-23,core_api,48,0.48
U0003363,C0065,S00090,2023-10-22,core_api,47,0.47
U0003364,C0065,S00090,2023-08-18,core_api,51,0.51
U0003365,C0065,S00090,2023-09-11,core_api,42,0.42
U0003366,C0065,S00090,2023-10-08,core_api,47,0.47
U0003367,C0065,S00090,2023-08-21,core_api,43,0.43
U0003368,C0065,S00090,2023-10-13,core_api,47,0.47
U0003369,C0065,S00090,2023-09-23,core_api,63,0.63
U0003370,C0065,S00090,2023-10-11,core_api,38,0.38
U0003371,C0065,S00090,2023-09-30,core_api,50,0.5
U0003372,C0065,S00090,2023-09-15,core_api,60,0.6
U0003373,C0065,S00090,2023-08-25,core_api,49,0.49
U0003374,C0065,S00090,2023-08-01,core_api,35,0.35
U0003375,C0065,S00090,2023-10-12,core_api,55,0.55
U0003376,C0065,S00090,2023-07-29,core_api,63,0.63
U0003377,C0066,S00091,2024-06-05,core_api,228,2.28
U0003378,C0066,S00091,2024-07-15,core_api,199,1.99
U0003379,C0066,S00091,2024-04-02,core_api,195,1.95
U0003380,C0066,S00091,2024-06-16,core_api,228,2.28
U0003381,C0066,S00091,2024-07-16,core_api,185,1.85
U0003382,C0066,S00091,2024-06-04,core_api,212,2.12
U0003383,C0066,S00091,2024-07-07,core_api,197,1.97
U0003384,C0066,S00091,2024-04-12,core_api,208,2.08
U0003385,C0066,S00091,2024-05-06,core_api,214,2.14
U0003386,C0066,S00091,2024-03-17,core_api,222,2.22
U0003387,C0066,S00091,2024-02-15,core_api,182,1.82
U0003388,C0066,S00091,2024-03-10,core_api,206,2.06
U0003389,C0066,S00091,2024-06-15,core_api,174,1.74
U0003390,C0066,S00091,2024-02-26,core_api,208,2.08
U0003391,C0066,S00091,2024-03-13,core_api,203,2.03
U0003392,C0066,S00091,2024-06-08,core_api,182,1.82
U0003393,C0066,S00091,2024-05-30,core_api,208,2.08
U0003394,C0066,S00091,2024-04-25,core_api,207,2.07
U0003395,C0066,S00091,2024-07-21,core_api,191,1.91
U0003396,C0066,S00091,2024-05-15,core_api,183,1.83
U0003397,C0066,S00091,2024-05-24,core_api,163,1.63
U0003398,C0066,S00091,2024-04-03,core_api,222,2.22
U0003399,C0066,S00091,2024-05-16,core_api,204,2.04
U0003400,C0066,S00091,2024-08-01,core_api,170,1.7
U0003401,C0066,S00091,2024-03-24,core_api,176,1.76
U0003402,C0066,S00091,2024-07-14,core_api,202,2.02
U0003403,C0066,S00091,2024-06-14,core_api,199,1.99
U0003404,C0066,S00091,2024-04-30,core_api,187,1.87
U0003405,C0066,S00091,2024-02-22,core_api,178,1.78
U0003406,C0066,S00091,2024-07-30,core_api,212,2.12
U0003407,C0066,S00091,2024-07-08,core_api,197,1.97
U0003408,C0066,S00091,2024-02-12,core_api,199,1.99
U0003409,C0066,S00091,2024-06-11,core_api,201,2.01
U0003410,C0066,S00091,2024-03-04,core_api,223,2.23
U0003411,C0066,S00091,2024-06-21,core_api,208,2.08
U0003412,C0066,S00091,2024-06-17,core_api,202,2.02
U0003413,C0066,S00091,2024-07-20,core_api,208,2.08
U0003414,C0066,S00091,2024-07-31,core_api,203,2.03
U0003415,C0066,S00091,2024-03-22,core_api,204,2.04
U0003416,C0066,S00091,2024-07-27,core_api,220,2.2
U0003417,C0066,S00091,2024-06-18,core_api,198,1.98
U0003418,C0066,S00091,2024-05-09,core_api,188,1.88
U0003419,C0066,S00091,2024-04-01,core_api,184,1.84
U0003420,C0066,S00091,2024-02-09,core_api,225,2.25
U0003421,C0066,S00091,2024-03-14,core_api,192,1.92
U0003422,C0066,S00091,2024-02-23,core_api,177,1.77
U0003423,C0066,S00091,2024-02-13,core_api,191,1.91
U0003424,C0066,S00091,2024-03-15,core_api,201,2.01
U0003425,C0066,S00091,2024-05-11,core_api,217,2.17
U0003426,C0066,S00091,2024-05-21,core_api,186,1.86
U0003427,C0066,S00091,2024-03-31,core_api,193,1.93
U0003428,C0066,S00091,2024-04-28,core_api,190,1.9
U0003429,C0066,S00091,2024-05-22,core_api,202,2.02
U0003430,C0066,S00091,2024-02-18,core_api,226,2.26
U0003431,C0066,S00091,2024-07-13,core_api,180,1.8
U0003432,C0066,S00091,2024-06-27,core_api,217,2.17
U0003433,C0066,S00091,2024-07-11,core_api,209,2.09
U0003434,C0066,S00091,2024-02-03,core_api,202,2.02
U0003435,C0066,S00091,2024-03-29,core_api,182,1.82
U0003436,C0067,S00092,2023-05-29,core_api,813,8.13
U0003437,C0067,S00092,2023-06-15,core_api,790,7.9
U0003438,C0067,S00092,2023-06-25,core_api,794,7.94
U0003439,C0067,S00092,2023-05-10,core_api,794,7.94
U0003440,C0067,S00092,2023-06-27,core_api,802,8.02
U0003441,C0067,S00092,2023-04-29,core_api,769,7.69
U0003442,C0067,S00092,2023-06-17,core_api,832,8.32
U0003443,C0067,S00092,2023-07-04,core_api,806,8.06
U0003444,C0067,S00092,2023-05-04,core_api,782,7.82
U0003445,C0067,S00092,2023-05-25,core_api,839,8.39
U0003446,C0067,S00092,2023-06-20,core_api,827,8.27
U0003447,C0067,S00092,2023-06-01,core_api,785,7.85
U0003448,C0067,S00092,2023-06-06,core_api,773,7.73
U0003449,C0067,S00092,2023-04-19,core_api,812,8.12
U0003450,C0067,S00092,2023-06-10,core_api,825,8.25
U0003451,C0067,S00092,2023-04-28,core_api,776,7.76
U0003452,C0067,S00092,2023-06-14,core_api,845,8.45
U0003453,C0067,S00092,2023-07-03,core_api,817,8.17
U0003454,C0067,S00092,2023-04-26,core_api,826,8.26
U0003455,C0067,S00092,2023-05-28,core_api,814,8.14
U0003456,C0067,S00092,2023-06-21,core_api,806,8.06
U0003457,C0067,S00092,2023-05-16,core_api,832,8.32
U0003458,C0067,S00092,2023-06-18,core_api,778,7.78
U0003459,C0067,S00092,2023-06-16,core_api,808,8.08
U0003460,C0067,S00092,2023-05-11,core_api,823,8.23
U0003461,C0067,S00092,2023-06-05,core_api,774,7.74
U0003462,C0067,S00092,2023-04-15,core_api,779,7.79
U0003463,C0067,S00092,2023-05-18,core_api,817,8.17
U0003464,C0067,S00092,2023-05-12,core_api,806,8.06
U0003465,C0067,S00092,2023-06-12,core_api,840,8.4
U0003466,C0068,S00093,2024-10-31,core_api,746,7.46
U0003467,C0068,S00093,2024-12-09,core_api,847,8.47
U0003468,C0068,S00093,2024-11-27,core_api,781,7.81
U0003469,C0068,S00093,2024-08-08,core_api,812,8.12
U0003470,C0068,S00093,2024-09-25,core_api,767,7.67
U0003471,C0068,S00093,2024-08-30,core_api,837,8.37
U0003472,C0068,S00093,2024-10-05,core_api,737,7.37
U0003473,C0068,S00093,2024-09-29,core_api,800,8.0
U0003474,C0068,S00093,2024-09-10,core_api,781,7.81
U0003475,C0068,S00093,2024-09-17,core_api,812,8.12
U0003476,C0068,S00093,2024-09-16,core_api,814,8.14
U0003477,C0068,S00093,2024-10-01,core_api,796,7.96
U0003478,C0068,S00093,2024-11-12,core_api,766,7.66
U0003479,C0068,S00093,2024-09-30,core_api,795,7.95
U0003480,C0068,S00093,2024-10-10,core_api,821,8.21
U0003481,C0068,S00093,2024-11-19,core_api,825,8.25
U0003482,C0068,S00093,2024-12-07,core_api,781,7.81
U0003483,C0068,S00093,2024-10-03,core_api,802,8.02
U0003484,C0068,S00093,2024-11-18,core_api,777,7.77
U0003485,C0068,S00093,2024-10-24,core_api,760,7.6
U0003486,C0068,S00093,2024-11-28,core_api,793,7.93
U0003487,C0068,S00093,2024-11-09,core_api,784,7.84
U0003488,C0068,S00093,2024-12-24,core_api,821,8.21
U0003489,C0068,S00093,2024-12-30,core_api,801,8.01
U0003490,C0068,S00093,2024-12-13,core_api,810,8.1
U0003491,C0068,S00093,2024-11-03,core_api,771,7.71
U0003492,C0068,S00093,2024-12-19,core_api,802,8.02
U0003493,C0068,S00093,2024-08-22,core_api,766,7.66
U0003494,C0068,S00093,2024-09-23,core_api,800,8.0
U0003495,C0068,S00093,2024-11-24,core_api,791,7.91
